hunter,tick,x,y,mode
15, 0, 100.00960945693981, 100.00960945693981, 'SEARCH'
15, 1, 99.98808983060997, 99.98808983060997, 'SEARCH'
15, 2, 99.98530227943124, 99.98530227943124, 'SEARCH'
15, 3, 100.00755531782102, 100.00755531782102, 'SEARCH'
15, 4, 100.02760658964655, 100.02760658964655, 'SEARCH'
15, 5, 100.00207117858791, 100.00207117858791, 'SEARCH'
15, 6, 100.02143860015978, 100.02143860015978, 'SEARCH'
15, 7, 100.03972755348794, 100.03972755348794, 'SEARCH'
15, 8, 100.01228031841731, 100.01228031841731, 'SEARCH'
15, 9, 100.03562511977215, 100.03562511977215, 'SEARCH'
15, 10, 100.00825649789466, 100.00825649789466, 'SEARCH'
15, 11, 100.03583803351823, 100.03583803351823, 'SEARCH'
15, 12, 100.01730661619399, 100.01730661619399, 'SEARCH'
15, 13, 100.01352177451007, 100.01352177451007, 'SEARCH'
15, 14, 100.01650514347288, 100.01650514347288, 'SEARCH'
15, 15, 99.98908118831551, 99.98908118831551, 'SEARCH'
15, 16, 99.96269063490203, 99.96269063490203, 'SEARCH'
15, 17, 99.93535279279305, 99.93535279279305, 'SEARCH'
15, 18, 99.92596153670814, 99.92596153670814, 'SEARCH'
15, 19, 99.92801675008823, 99.92801675008823, 'SEARCH'
15, 20, 99.94115736345749, 99.94115736345749, 'SEARCH'
15, 21, 99.91526158310675, 99.91526158310675, 'SEARCH'
15, 22, 99.88764827539006, 99.88764827539006, 'SEARCH'
15, 23, 99.86061195141815, 99.86061195141815, 'SEARCH'
15, 24, 99.85262795493915, 99.85262795493915, 'SEARCH'
15, 25, 99.87430593317407, 99.87430593317407, 'SEARCH'
15, 26, 99.8466052247996, 99.8466052247996, 'SEARCH'
15, 27, 99.81894617422725, 99.81894617422725, 'SEARCH'
15, 28, 99.8464753911923, 99.8464753911923, 'SEARCH'
15, 29, 99.84807330098917, 99.84807330098917, 'SEARCH'
15, 30, 99.82219095323175, 99.82219095323175, 'SEARCH'
15, 31, 99.80760051128838, 99.80760051128838, 'SEARCH'
15, 32, 99.78465999791902, 99.78465999791902, 'SEARCH'
15, 33, 99.7580049677738, 99.7580049677738, 'SEARCH'
15, 34, 99.78511094266032, 99.78511094266032, 'SEARCH'
15, 35, 99.78924642730745, 99.78924642730745, 'SEARCH'
15, 36, 99.79461780840629, 99.79461780840629, 'SEARCH'
15, 37, 99.7831565014892, 99.7831565014892, 'SEARCH'
15, 38, 99.7911830096979, 99.7911830096979, 'SEARCH'
15, 39, 99.78520666257602, 99.78520666257602, 'SEARCH'
15, 40, 99.78564788204594, 99.78564788204594, 'SEARCH'
15, 41, 99.79333216694219, 99.79333216694219, 'SEARCH'
15, 42, 99.80097127341621, 99.80097127341621, 'SEARCH'
15, 43, 99.79179242930645, 99.79179242930645, 'SEARCH'
15, 44, 99.78233350857222, 99.78233350857222, 'SEARCH'
15, 45, 99.77770027312923, 99.77770027312923, 'SEARCH'
15, 46, 99.78313376456131, 99.78313376456131, 'SEARCH'
15, 47, 99.77400444787934, 99.77400444787934, 'SEARCH'
15, 48, 99.76636169031222, 99.76636169031222, 'SEARCH'
15, 49, 99.77472487251049, 99.77472487251049, 'SEARCH'
15, 50, 99.7675060075936, 99.7675060075936, 'SEARCH'
15, 51, 99.76468992759848, 99.76468992759848, 'SEARCH'
15, 52, 99.76486866623026, 99.76486866623026, 'SEARCH'
15, 53, 99.76465487775174, 99.76465487775174, 'SEARCH'
15, 54, 99.771178267735, 99.771178267735, 'SEARCH'
15, 55, 99.77779677864437, 99.77779677864437, 'SEARCH'
15, 56, 99.77505505207768, 99.77505505207768, 'SEARCH'
15, 57, 99.77899099430988, 99.77899099430988, 'SEARCH'
15, 58, 99.77376663132758, 99.77376663132758, 'SEARCH'
15, 59, 99.77844770865728, 99.77844770865728, 'SEARCH'
15, 60, 99.77644707115302, 99.77644707115302, 'SEARCH'
15, 61, 99.77207967532134, 99.77207967532134, 'SEARCH'
15, 62, 99.76983977439062, 99.76983977439062, 'SEARCH'
15, 63, 99.76756783765113, 99.76756783765113, 'SEARCH'
15, 64, 99.76711259344344, 99.76711259344344, 'SEARCH'
15, 65, 99.76467225353821, 99.76467225353821, 'SEARCH'
15, 66, 99.76268106795882, 99.76268106795882, 'SEARCH'
15, 67, 99.76118417804328, 99.76118417804328, 'SEARCH'
15, 68, 99.76026580420321, 99.76026580420321, 'SEARCH'
15, 69, 99.75990815214656, 99.75990815214656, 'SEARCH'
15, 70, 99.78553961838254, 99.78553961838254, 'SEARCH'
15, 71, 99.80159016198812, 99.80159016198812, 'SEARCH'
15, 72, 99.78039652196236, 99.78039652196236, 'SEARCH'
15, 73, 99.79564391202379, 99.79564391202379, 'SEARCH'
15, 74, 99.811683074873, 99.811683074873, 'SEARCH'
15, 75, 99.78400092511359, 99.78400092511359, 'SEARCH'
15, 76, 99.78074853425554, 99.78074853425554, 'SEARCH'
15, 77, 99.8073508290208, 99.8073508290208, 'SEARCH'
15, 78, 99.78037024437829, 99.78037024437829, 'SEARCH'
15, 79, 99.75350512195216, 99.75350512195216, 'SEARCH'
15, 80, 99.73576314992847, 99.73576314992847, 'SEARCH'
15, 81, 99.75618345760641, 99.75618345760641, 'SEARCH'
15, 82, 99.73195699357835, 99.73195699357835, 'SEARCH'
15, 83, 99.70436814555156, 99.70436814555156, 'SEARCH'
15, 84, 99.72083075462804, 99.72083075462804, 'SEARCH'
15, 85, 99.70347083740391, 99.70347083740391, 'SEARCH'
15, 86, 99.68649722954949, 99.68649722954949, 'SEARCH'
15, 87, 99.69524115804089, 99.69524115804089, 'SEARCH'
15, 88, 99.68277332006815, 99.68277332006815, 'SEARCH'
15, 89, 99.70893145407153, 99.70893145407153, 'SEARCH'
15, 90, 99.69645288841294, 99.69645288841294, 'SEARCH'
15, 91, 99.694666640558, 99.694666640558, 'SEARCH'
15, 92, 99.71903354870871, 99.71903354870871, 'SEARCH'
15, 93, 99.70091100936696, 99.70091100936696, 'SEARCH'
15, 94, 99.67424852348115, 99.67424852348115, 'SEARCH'
15, 95, 99.66091701946802, 99.66091701946802, 'SEARCH'
15, 96, 99.64432691484068, 99.64432691484068, 'SEARCH'
15, 97, 99.62852948676714, 99.62852948676714, 'SEARCH'
15, 98, 99.60165462108989, 99.60165462108989, 'SEARCH'
15, 99, 99.59990256554123, 99.59990256554123, 'SEARCH'
15, 100, 99.5721730541878, 99.5721730541878, 'SEARCH'
15, 101, 99.55600652791723, 99.55600652791723, 'SEARCH'
15, 102, 99.52868694963414, 99.52868694963414, 'SEARCH'
15, 103, 99.50283326347582, 99.50283326347582, 'SEARCH'
15, 104, 99.47698427886101, 99.47698427886101, 'SEARCH'
15, 105, 99.47139438455872, 99.47139438455872, 'SEARCH'
15, 106, 99.4719374279071, 99.4719374279071, 'SEARCH'
15, 107, 99.47265316987772, 99.47265316987772, 'SEARCH'
15, 108, 99.46887548549965, 99.46887548549965, 'SEARCH'
15, 109, 99.47391905357472, 99.47391905357472, 'SEARCH'
15, 110, 99.4693346691834, 99.4693346691834, 'SEARCH'
15, 111, 99.4719501420215, 99.4719501420215, 'SEARCH'
15, 112, 99.46772135951919, 99.46772135951919, 'SEARCH'
15, 113, 99.46707931797282, 99.46707931797282, 'SEARCH'
15, 114, 99.47107822394779, 99.47107822394779, 'SEARCH'
15, 115, 99.46754613581037, 99.46754613581037, 'SEARCH'
15, 116, 99.4684832732281, 99.4684832732281, 'SEARCH'
15, 117, 99.46628555135473, 99.46628555135473, 'SEARCH'
15, 118, 99.46956656599184, 99.46956656599184, 'SEARCH'
15, 119, 99.46948565084338, 99.46948565084338, 'SEARCH'
15, 120, 99.47228502592314, 99.47228502592314, 'SEARCH'
15, 121, 99.4731270597567, 99.4731270597567, 'SEARCH'
15, 122, 99.47542611936302, 99.47542611936302, 'SEARCH'
15, 123, 99.47334856176339, 99.47334856176339, 'SEARCH'
15, 124, 99.47471735637995, 99.47471735637995, 'SEARCH'
15, 125, 99.47420286753814, 99.47420286753814, 'SEARCH'
15, 126, 99.47371420439225, 99.47371420439225, 'SEARCH'
15, 127, 99.47255213400973, 99.47255213400973, 'SEARCH'
15, 128, 99.47337538825843, 99.47337538825843, 'SEARCH'
15, 129, 99.47362969189254, 99.47362969189254, 'SEARCH'
