hunter,tick,x,y,mode
15, 0, 100.02602889083586, 100.02602889083586, 'SEARCH'
15, 1, 100.03009287514593, 100.03009287514593, 'SEARCH'
15, 2, 100.05657356020323, 100.05657356020323, 'SEARCH'
15, 3, 100.06848947169202, 100.06848947169202, 'SEARCH'
15, 4, 100.06771548887518, 100.06771548887518, 'SEARCH'
15, 5, 100.08007364422977, 100.08007364422977, 'SEARCH'
15, 6, 100.07168233985973, 100.07168233985973, 'SEARCH'
15, 7, 100.09459222224697, 100.09459222224697, 'SEARCH'
15, 8, 100.0689120943743, 100.0689120943743, 'SEARCH'
15, 9, 100.07346631718816, 100.07346631718816, 'SEARCH'
15, 10, 100.07077728774145, 100.07077728774145, 'SEARCH'
15, 11, 100.09842905153417, 100.09842905153417, 'SEARCH'
15, 12, 100.12564281876423, 100.12564281876423, 'SEARCH'
15, 13, 100.15310922707806, 100.15310922707806, 'SEARCH'
15, 14, 100.15523600639973, 100.15523600639973, 'SEARCH'
15, 15, 100.13057485968397, 100.13057485968397, 'SEARCH'
15, 16, 100.15796598302072, 100.15796598302072, 'SEARCH'
15, 17, 100.15285967535286, 100.15285967535286, 'SEARCH'
15, 18, 100.15836158804946, 100.15836158804946, 'SEARCH'
15, 19, 100.17406774759415, 100.17406774759415, 'SEARCH'
15, 20, 100.19419307604066, 100.19419307604066, 'SEARCH'
15, 21, 100.18176371293626, 100.18176371293626, 'SEARCH'
15, 22, 100.20954017093524, 100.20954017093524, 'SEARCH'
15, 23, 100.1858348034793, 100.1858348034793, 'SEARCH'
15, 24, 100.21091816543847, 100.21091816543847, 'SEARCH'
15, 25, 100.19475489282001, 100.19475489282001, 'SEARCH'
15, 26, 100.16988299618491, 100.16988299618491, 'SEARCH'
15, 27, 100.19250603712192, 100.19250603712192, 'SEARCH'
15, 28, 100.19320502456918, 100.19320502456918, 'SEARCH'
15, 29, 100.22074806690547, 100.22074806690547, 'SEARCH'
15, 30, 100.24540331270447, 100.24540331270447, 'SEARCH'
15, 31, 100.2702840194151, 100.2702840194151, 'SEARCH'
15, 32, 100.29400046971146, 100.29400046971146, 'SEARCH'
15, 33, 100.26830869483267, 100.26830869483267, 'SEARCH'
