hunter,tick,x,y,mode
15, 0, 100.02281968465083, 100.02281968465083, 'SEARCH'
15, 1, 100.05023777832984, 100.05023777832984, 'SEARCH'
15, 2, 100.04361456644692, 100.04361456644692, 'SEARCH'
15, 3, 100.06841544375897, 100.06841544375897, 'SEARCH'
15, 4, 100.09363584760526, 100.09363584760526, 'SEARCH'
15, 5, 100.11334979612747, 100.11334979612747, 'SEARCH'
15, 6, 100.13075161801206, 100.13075161801206, 'SEARCH'
15, 7, 100.12986955151398, 100.12986955151398, 'SEARCH'
15, 8, 100.10689562251018, 100.10689562251018, 'SEARCH'
15, 9, 100.13269257829076, 100.13269257829076, 'SEARCH'
15, 10, 100.14582725088704, 100.14582725088704, 'SEARCH'
15, 11, 100.13331483812637, 100.13331483812637, 'SEARCH'
15, 12, 100.15451382027751, 100.15451382027751, 'SEARCH'
15, 13, 100.16366094154277, 100.16366094154277, 'SEARCH'
15, 14, 100.14097332388575, 100.14097332388575, 'SEARCH'
15, 15, 100.14734876971569, 100.14734876971569, 'SEARCH'
15, 16, 100.16135677473514, 100.16135677473514, 'SEARCH'
15, 17, 100.18839047892955, 100.18839047892955, 'SEARCH'
15, 18, 100.16783393167292, 100.16783393167292, 'SEARCH'
15, 19, 100.1848224427153, 100.1848224427153, 'SEARCH'
15, 20, 100.21096881176152, 100.21096881176152, 'SEARCH'
15, 21, 100.236945234087, 100.236945234087, 'SEARCH'
15, 22, 100.25976594723492, 100.25976594723492, 'SEARCH'
15, 23, 100.28434533711655, 100.28434533711655, 'SEARCH'
15, 24, 100.30555415802948, 100.30555415802948, 'SEARCH'
15, 25, 100.30951345847109, 100.30951345847109, 'SEARCH'
15, 26, 100.3337583768053, 100.3337583768053, 'SEARCH'
15, 27, 100.35628313635554, 100.35628313635554, 'SEARCH'
15, 28, 100.37407220891582, 100.37407220891582, 'SEARCH'
15, 29, 100.35859851057393, 100.35859851057393, 'SEARCH'
15, 30, 100.33834187037573, 100.33834187037573, 'SEARCH'
15, 31, 100.35756540093614, 100.35756540093614, 'SEARCH'
15, 32, 100.38532912536364, 100.38532912536364, 'SEARCH'
15, 33, 100.39800746066045, 100.39800746066045, 'SEARCH'
15, 34, 100.39042788728871, 100.39042788728871, 'SEARCH'
15, 35, 100.41740284959735, 100.41740284959735, 'SEARCH'
15, 36, 100.44219151543133, 100.44219151543133, 'SEARCH'
15, 37, 100.46413001077593, 100.46413001077593, 'SEARCH'
15, 38, 100.48597097327556, 100.48597097327556, 'SEARCH'
15, 39, 100.50903527467024, 100.50903527467024, 'SEARCH'
15, 40, 100.52721343686622, 100.52721343686622, 'SEARCH'
15, 41, 100.54647650876271, 100.54647650876271, 'SEARCH'
15, 42, 100.56647977421383, 100.56647977421383, 'SEARCH'
15, 43, 100.59166790933986, 100.59166790933986, 'SEARCH'
15, 44, 100.61163197074353, 100.61163197074353, 'SEARCH'
15, 45, 100.61646595801993, 100.61646595801993, 'SEARCH'
15, 46, 100.64164912720186, 100.64164912720186, 'SEARCH'
15, 47, 100.66791793910281, 100.66791793910281, 'SEARCH'
15, 48, 100.69244747468265, 100.69244747468265, 'SEARCH'
15, 49, 100.71030093613801, 100.71030093613801, 'SEARCH'
15, 50, 100.68782095667159, 100.68782095667159, 'SEARCH'
15, 51, 100.71559446491918, 100.71559446491918, 'SEARCH'
15, 52, 100.69462468201058, 100.69462468201058, 'SEARCH'
15, 53, 100.71558479059131, 100.71558479059131, 'SEARCH'
15, 54, 100.72039990092553, 100.72039990092553, 'SEARCH'
15, 55, 100.74258402881652, 100.74258402881652, 'SEARCH'
15, 56, 100.76417307236454, 100.76417307236454, 'SEARCH'
